0.041699,0.75989,0.81829,-1.1985,-1.0087,0.84666,-0.87014,0.51435,1.7691,-0.52622,0.85085,-0.84746,1.0456,1.1211
1.5238,0.63421,-0.29,0.77957,1.9531,0.85723,1.0898,-0.059684,0.12438,1.2845,-0.64971,1.5614,-1.0456,-1.0831
-1.3107,-1.149,1.1203,1.9683,0.59461,1.8885,1.8169,-0.78443,-0.39718,-1.0071,1.2332,2.9919,-0.24493,0.66712
-1.7625,-1.1056,-0.13017,0.6401,0.55888,-0.54373,1.1245,-1.3155,-1.1458,-1.4224,-0.43552,0.40099,0.63313,-0.57605
-1.1439,-0.96978,0.61076,-0.25089,0.029678,-1.4967,-0.79396,-2.2792,0.11214,-1.2069,1.5581,-0.19966,0.49944,0.73541
-0.75422,0.06959,-0.63842,-0.37243,1.1399,-1.0745,-0.63338,0.75232,-0.81539,-0.55312,0.28104,-0.22012,-0.40017,-0.55785
0.030053,-0.91031,1.0892,-0.99202,-0.75261,0.54173,-1.1081,-1.156,-1.342,-0.29552,0.86744,-1.3726,0.16177,1.3925
-0.49006,0.30816,0.27803,-2.3268,-1.3112,1.0783,-2.0647,-0.35108,-0.23319,0.37941,-0.021771,-2.5375,0.8833,0.55006
3.3513,0.45082,0.66674,-0.60036,0.52694,1.7696,-0.75563,1.0658,0.3216,3.0102,0.42436,-0.9924,-0.21197,1.3928
-0.067402,-0.31696,-1.2264,1.3578,-0.98492,-1.2552,1.6588,-0.90251,-0.34595,0.93645,-1.2945,1.2787,-0.97182,-1.2519
0.42811,0.66777,-0.2511,0.8361,0.32119,1.1023,1.0237,0.36703,1.3299,1.0616,-0.62948,0.47737,0.57202,-0.23206
-0.57472,-0.22769,0.13965,1.5397,-0.06588,0.88479,1.4241,0.544,-0.13221,-0.53446,0.71269,2.5841,0.87555,0.06376
0.45816,0.59106,0.09217,2.1469,-0.033326,-0.51015,2.0819,0.46064,0.56172,0.872,-0.55837,1.3758,-0.057022,0.24898
-0.18431,-1.6902,2.1484,0.75863,-0.17942,-0.08882,1.0832,-1.6174,-1.6648,-0.74424,1.5657,0.69556,2.6761,1.6399
-1.8026,0.54213,0.19249,-1.5243,0.18771,2.4072,-1.7207,0.34704,-0.33666,-2.09,0.33018,-1.762,0.15751,-0.14091
-0.65719,1.1158,0.0037888,-1.6517,0.57855,-0.7374,-1.3584,0.24912,1.0619,-1.2985,-0.19529,-1.7023,-0.26553,0.212
2.2289,-1.1323,-1.0042,1.7518,-1.7408,0.57209,1.5318,-1.64,-0.27443,2.5625,-0.87638,1.4444,-1.3754,-1.0557
0.31761,0.024529,-0.35824,0.65804,-0.046459,-0.45439,1.7137,0.90402,0.28544,0.60112,-0.41992,1.261,-1.4743,-1.003
1.2427,-0.18683,1.2551,0.81011,-1.4929,-0.59295,0.5191,-0.28251,1.3089,0.9658,0.68267,1.2497,0.42594,1.9135
0.5901,-0.61798,0.057204,1.1414,-1.3178,1.8095,1.0631,-0.47995,-0.20908,0.39764,0.22485,1.2817,0.15301,0.030614
-1.3698,0.37332,0.27361,0.11956,-0.41991,0.057433,-0.13697,0.78576,-0.090757,-1.082,0.19833,0.070568,-0.55573,0.014577
1.1473,-0.96276,0.3703,0.99324,-0.35925,0.37087,1.4842,-1.6436,-1.4736,0.60687,0.6817,2.1795,0.025751,-0.051838
0.71516,0.016175,0.47917,1.2286,2.3646,-0.94667,0.66527,-0.053499,1.0711,0.58462,0.060003,0.82462,0.98903,0.52099
-1.4216,-2.3195,2.2019,-0.59044,0.41255,0.34827,-0.2893,-2.3678,-1.7034,-1.7414,2.5581,-0.51123,2.3243,2.1493
-0.88588,0.82396,0.99414,-0.95524,0.23621,-1.4206,-1.7968,0.97076,0.060995,-1.0006,1.7293,-1.0636,0.81018,1.001
-0.65709,1.508,0.35375,-0.28498,-0.63108,-1.3412,-0.12656,1.8019,0.19234,-0.73403,-0.069681,-0.51132,0.56297,0.36558
-1.1914,-1.3396,0.37456,-0.64943,0.30759,0.18296,-0.9784,-1.5714,-1.8839,-1.5873,1.1865,-0.82132,-0.71517,0.097613
0.0063501,2.7429,0.34147,-0.64383,0.29021,-0.57666,0.22191,2.5071,3.4975,-0.27754,0.49116,-0.99793,0.45974,-0.13376
0.98936,-0.47896,0.62878,-2.6263,-0.52009,0.9234,-2.8461,-1.2124,-0.59875,0.6852,1.2898,-2.5269,0.69271,0.3426
0.72273,0.53532,0.89939,-0.010126,-1.6245,-0.78235,0.10573,0.11556,0.28041,0.56102,0.69097,-0.12278,-0.053146,0.23581
-1.971,0.02756,0.43205,-0.60636,0.097865,1.0166,-0.67819,0.81734,0.19919,-2.1587,1.5136,-0.94898,1.1417,-0.43737
-0.48151,0.79572,-0.7915,-0.88112,-0.98301,-0.19408,-1.1948,1.0429,0.24456,-0.67442,-0.56194,-0.29402,-1.6469,-0.90307
-1.8916,-0.95633,1.8287,0.79652,-0.76012,-0.65762,0.35112,-0.64385,-0.2477,-2.2568,2.0007,1.2555,2.246,1.311
1.8457,1.24,0.89886,-0.56074,-1.4816,-0.37931,-0.90768,0.45519,1.1044,0.99106,0.16054,0.48583,0.7091,1.7018
-0.51834,1.1053,0.2354,-0.77154,-1.1391,1.6933,-0.23632,0.68477,1.1996,-0.49127,0.75779,-0.67047,-0.051923,-0.9528
0.54741,-1.1452,-1.7451,0.64187,-0.045013,0.71071,0.49277,-1.8336,-1.535,0.95072,-1.0738,0.47917,-2.0511,-1.019
0.2937,0.65241,0.4998,-0.057093,0.074689,1.0994,0.16857,1.0893,0.93942,-0.33606,0.11056,-1.0184,0.253,1.0138
0.9918,0.41311,0.34223,0.53897,1.1065,1.4297,0.61263,0.18624,0.9979,1.1301,-0.090134,0.036062,-0.26584,0.28943
0.72357,-0.47975,0.51179,-0.048252,-0.6592,2.064,0.13124,-0.49861,-0.52832,0.77575,0.56754,0.029136,0.043119,0.05536
-0.98042,-2.5198,-1.6691,-1.7198,-1.783,1.149,-1.9102,-2.5296,-3.3307,-1.2851,-0.87149,-2.2374,-2.0677,-2.5052
-0.069183,0.4739,-0.43963,0.041028,0.18808,0.35044,0.027228,-0.13643,-0.046693,-0.93986,-0.084479,1.1108,-0.052396,-0.11762
0.16453,0.96649,0.62938,0.040846,0.4916,-0.3626,0.19535,1.2158,1.1054,0.55412,0.11925,-0.11076,-0.055302,0.49945
-1.8136,1.3213,0.69392,0.09557,-0.33434,1.2174,0.11649,1.3099,1.1629,-2.2704,1.2634,1.0177,0.71806,0.49345
1.5542,0.072304,1.5958,-0.098356,-0.078246,-1.4795,-0.097688,0.23592,0.72869,0.9467,1.6972,-0.59629,1.7515,2.2722
-0.69651,0.57918,-0.11086,0.4681,1.6519,0.84504,-0.072798,1.1493,-0.067517,-0.46874,-0.40338,1.4405,-0.89977,0.50899
0.68878,-1.0496,-0.68107,-0.39765,-0.48901,1.2797,0.046548,-1.2302,-0.66336,0.65596,0.201,0.19105,0.1531,-0.43114
0.97666,-0.47992,-0.016459,-0.66044,-1.6967,-0.018412,-0.27373,0.23527,-0.34066,0.41751,0.079722,-0.89158,-1.0841,-1.0559
0.13243,-0.9632,-1.3932,-1.8431,1.4715,-0.40421,-2.7514,-2.2059,-0.49852,0.25858,-1.2976,-1.8051,-1.4019,-1.1523
0.24237,1.4028,0.5889,0.89493,-0.91822,-1.1348,1.3755,1.607,0.57568,-0.73442,0.25646,0.55854,-0.20705,1.0016
1.4256,-1.3713,-0.7319,-1.0721,-1.0151,-0.44487,-0.86984,-2.3,-1.8179,1.8066,-0.0087622,-1.5761,-0.71476,-1.2733
1.2638,2.2942,0.55843,-1.0717,-0.30565,-1.5401,-0.75848,1.7258,2.7823,1.3957,0.28911,-1.745,0.32918,-0.054786
-0.86334,1.6416,-0.76691,-0.96207,-1.6748,0.069405,-1.7383,0.56383,1.2166,-0.94014,-1.7683,-0.43257,-1.0219,-0.64083
-0.94864,0.66387,-0.28952,-1.9606,-0.34416,-0.82343,-1.9543,0.82475,1.3424,-1.366,-0.60629,-1.2623,-0.72964,-1.2048
2.626,-0.11447,0.67693,1.0348,0.88585,0.90496,1.3798,-0.68326,-0.068162,2.7232,-0.1914,0.71706,0.86813,0.72911
-0.6202,-0.74997,0.26039,0.18622,1.1846,-0.98937,-0.75545,-0.88106,-0.27028,-0.20077,0.085591,-0.27403,-0.0081262,-0.2619
-1.0663,-1.7059,-0.014569,1.0082,-0.44786,-0.22242,0.43688,-1.7459,-0.86887,-1.5539,0.91376,1.8648,-0.21016,0.38589
-0.48798,-0.054046,0.28324,0.40234,0.81781,0.90518,0.64924,-0.8052,0.16782,0.0098665,0.13289,0.42389,0.84871,-0.33819
-0.11477,-2.4626,-1.2535,0.38646,-0.038571,-0.59219,0.21087,-2.7621,-2.9637,-0.4674,-0.94152,0.13413,-0.58564,-0.81776
0.30121,2.2661,-1.1611,-2.044,-0.42365,-0.60057,-1.9263,3.3002,1.7725,0.52178,-0.36076,-1.7107,-0.78564,-1.7109
-0.40953,-1.3624,-0.40398,-0.38375,1.2487,1.3303,-0.78606,-2.0466,-0.80923,-0.029566,-0.39147,-0.61519,-0.53419,0.011818
0.11392,-0.26306,0.051041,0.9104,-0.58136,0.042385,1.3018,0.11811,-0.022064,-0.27996,-0.092667,1.5304,0.25527,-0.58547
-0.094756,0.72304,-0.57438,-2.7343,-1.8857,3.2671,-3.4029,0.39165,0.39374,-0.08093,-0.75864,-2.6776,-0.99911,-1.3997
0.78424,-0.48505,-1.3326,-0.77818,-0.35559,-0.058662,-1.0386,-0.015114,-0.37183,0.75211,-1.4415,-0.85876,-1.5971,-1.3804
1.9031,0.81574,0.84183,-0.41099,-0.16654,-0.38912,-0.44316,1.1166,0.18843,1.9915,2.126,-0.62459,0.1498,0.91643
-1.0104,1.6443,-1.3196,-1.8312,-0.033713,0.63991,-1.4624,2.1153,1.9932,-1.4181,-1.7539,-2.3494,-1.6906,-0.78438
0.085246,1.0981,-0.85819,1.2614,-0.98412,0.66865,1.3501,1.3805,0.35409,0.69231,-2.0046,1.8061,-1.4078,-0.61988
0.80486,1.037,-0.48267,-1.4506,-0.046696,0.41096,-1.1921,0.25201,0.27057,0.3388,-0.47373,-0.4704,-1.1008,-0.64111
0.39891,0.10254,0.8703,-1.0593,-0.15981,0.1917,-1.1143,-0.13659,1.3262,0.22127,1.4173,-1.0712,0.73494,0.48161
0.4108,1.3068,-1.667,-0.42395,1.891,0.31249,1.0794,1.2536,1.8747,0.5455,-1.9251,-0.44265,-0.97254,-1.4705
0.85656,1.0203,-1.491,-1.1819,0.25487,0.46251,-1.6194,1.1376,2.0873,0.50943,-2.0364,-1.9102,-1.7459,-2.3801
0.46546,0.16728,-1.2372,-1.333,-0.014073,0.75025,-1.6428,-0.053149,0.11378,0.89011,-0.91194,-2.5557,-0.62114,-1.7528
-1.038,-0.46303,-0.41334,1.6031,-0.75441,0.64842,1.8797,-0.8091,-0.47839,-0.29759,-0.10218,1.1425,-0.15449,-0.30542
-1.48,0.32307,0.86486,0.35779,0.98105,1.4781,0.28399,0.063045,0.99761,-1.1293,-0.17675,0.28709,0.88871,0.73312
-0.22615,-0.5653,-1.9889,1.0875,-0.57211,0.021606,1.3043,-1.0892,-0.78737,-0.18387,-1.7484,1.9817,-2.1236,-1.5388
1.533,-0.82381,0.83912,-0.66893,0.38697,-0.78849,-0.0070169,-0.97043,-1.485,2.079,0.42447,-0.47486,0.83067,1.4432
-0.47114,1.6102,-0.69282,1.6315,1.3439,-0.36904,2.3135,0.37473,1.0203,-0.023838,0.28473,0.74047,1.2072,-0.72052
0.049946,-0.43287,0.34332,0.32855,-0.66562,-0.195,0.0017149,-0.031589,-0.4802,0.034481,0.71156,0.1872,0.93999,1.2077
-0.50402,-1.1061,-1.778,1.3565,-0.45296,-1.5789,1.154,-1.433,-0.59802,-0.42759,-1.7532,1.5244,-1.3951,-2.3806
-1.466,-0.47174,-0.82099,-0.82552,-1.4104,-0.37795,-0.64487,-1.2335,-0.61206,-0.57509,-1.2116,-1.2138,-0.23529,-1.5567
1.1461,-0.53333,0.0045569,0.40394,-1.0347,0.83292,0.86769,0.41457,-0.64922,0.16373,-0.078748,0.99478,-0.071787,0.77617
0.79918,-1.4233,-0.54695,-0.14105,0.38533,-0.68322,0.092845,-1.1659,-1.0951,0.078699,-1.3677,-0.32553,0.29758,-1.3874
-0.094541,-1.5783,1.482,-0.70411,-0.25662,1.5211,-0.11506,-0.8277,-2.5603,-0.34208,1.2237,-0.30872,1.8055,0.96837
-0.57785,1.3369,-2.6641,1.2395,-0.95901,0.30977,2.1519,1.7955,1.8163,-0.623,-2.5954,2.1576,-2.5551,-3.0388
0.99626,-0.3162,0.4095,0.86078,0.24065,-1.7533,0.49085,-0.83665,0.47447,1.3557,1.1512,1.06,-0.1934,0.53045
-1.3543,1.5706,-0.50424,0.172,0.9002,0.54551,0.66397,1.4544,1.7035,-0.76415,-0.8219,0.39202,-0.88739,-0.45618
-0.32615,-0.1586,0.57174,0.90478,1.992,-0.16748,0.94375,-0.27914,-0.42065,-0.13628,1.0721,0.65747,0.49337,1.4412
0.56868,0.064364,0.74775,-0.94178,0.37858,0.63214,-0.27533,0.044591,1.2033,0.0025874,0.34178,-1.453,0.41581,0.45633
-0.76113,-1.4683,-1.3549,-0.39543,1.0587,-1.1058,-0.11994,-1.2193,-0.71175,-1.0565,-0.91825,-0.7995,-1.8254,-1.0867
-0.11413,-0.15308,-0.44933,0.095354,-0.10202,0.83791,0.24689,0.22604,0.20179,0.43979,0.23895,0.36844,-0.52236,-0.33548
0.9927,1.3621,-0.39077,-0.3218,-1.0068,0.05257,-0.57019,1.4289,1.3583,0.52262,-0.64212,-0.43416,0.98277,-0.27606
1.1281,-1.5815,0.54741,-1.5063,0.15189,-0.039814,-1.0541,-0.95825,-1.5108,1.5298,0.70168,-2.0965,0.49824,1.0413
0.50026,0.12413,-1.0069,0.60939,2.4254,-0.53415,0.68164,0.35062,-0.27434,1.1509,-1.2309,0.75026,0.02775,-1.1425
-0.23277,1.4286,1.7936,0.84955,-0.36351,1.0318,0.78339,1.2385,1.4447,-0.6697,1.5044,0.75513,1.6596,2.2593
0.16454,0.26361,0.015358,0.3492,0.11492,-0.97513,0.69671,-0.30081,-0.45277,0.87913,0.19509,0.76457,0.053674,0.33797
-0.88678,0.98439,0.29592,-0.20482,-0.44557,-0.6814,0.65483,0.55932,0.6025,-0.63225,1.7886,0.15073,0.13473,-0.55332
1.9648,-2.1641,0.097187,0.58008,-2.3538,0.026584,0.19583,-3.3076,-2.9123,1.8888,0.47377,1.1484,0.6178,0.51574
-0.20936,0.43718,-0.23352,-0.67517,-0.33173,1.9003,0.016668,0.42796,0.40088,0.53302,0.068659,-0.12186,0.30845,-0.7283
-0.44833,-0.46775,-0.41433,0.91742,-0.53559,-0.60455,0.41235,-0.49463,-0.47017,-0.61426,-0.29196,0.68074,-0.28965,-0.66907
0.69992,1.0226,-0.72986,1.85,0.24507,-1.072,1.6318,0.81501,1.839,0.13838,-0.97408,1.2825,0.51703,0.29806
-0.14917,-0.19381,-0.6728,1.9092,-0.19347,-0.56443,1.5149,0.28545,-0.39997,-0.40317,-1.5139,1.4547,0.46863,-1.0152
0.73153,-0.43423,0.17353,-0.18356,0.94569,0.79294,-0.085175,0.23698,-1.447,0.90577,0.25145,0.40361,0.056259,-0.17863
-0.54125,-0.6688,1.105,-1.0658,-0.1752,0.25826,-1.188,-1.1651,-0.41263,-0.32069,1.8287,-0.79877,1.8147,1.5677
1.2861,-1.4867,-1.936,-1.2034,-0.15708,-1.0394,-0.65867,-1.5186,-1.248,0.73657,-2.3188,-1.673,-1.4606,-2.1302
0.609,-1.698,-0.12916,0.65435,-1.9995,-0.77787,0.69217,-1.9371,-1.2776,0.093846,0.019832,1.2689,-0.80513,-0.31881
0.18456,-0.26749,-0.23729,1.0107,-0.0024599,2.1183,0.88787,-0.33274,-1.1005,0.47698,-0.27853,1.8124,-0.30238,-0.72353
-0.36663,2.2455,-1.2994,0.58255,-0.049381,0.75785,0.37368,2.263,1.4655,-0.26361,-0.54037,-0.052148,-0.85824,-1.1016
-2.107,0.38835,-1.2343,-0.87447,1.37,0.31636,-0.80512,0.61774,0.84526,-3.1409,-1.469,-0.46243,-0.45051,-1.2043
-1.3171,-0.35614,-0.081943,-0.93599,-1.0604,-0.36341,-1.8464,-0.47768,0.042832,-0.94118,0.63799,-0.11715,-0.39283,-0.60507
0.49804,-0.354,-0.29195,1.7201,0.11594,0.31567,1.9855,-0.13575,0.4136,0.75951,-0.26281,1.5121,-0.81415,-0.56507
-0.84424,-0.042216,-0.3844,-0.073493,0.89401,-0.50664,-0.64608,-0.19987,-0.99714,-1.7654,0.12254,0.20322,-1.2299,-0.85958
-2.2224,0.40624,0.46137,0.30444,-0.47109,0.82988,-0.26519,0.28966,0.75765,-1.6621,-0.029964,-0.50548,0.20606,-0.038636
0.62317,-1.9609,0.27724,2.0195,-0.5687,0.087042,2.0426,-2.638,-2.8223,1.0698,-0.034215,1.8616,-0.24892,0.29783
-0.49293,-0.22564,-0.21715,0.51033,1.5694,-1.235,0.52084,0.085796,-0.29101,-0.84052,-0.84966,-0.21409,-0.21914,0.026732
1.0804,1.4554,-0.65258,-1.1829,-0.55809,-2.0985,-1.4838,1.4704,1.3356,1.0895,-1.0423,-1.9549,-0.89962,0.12782
0.84758,-0.078254,-0.84073,-1.289,-1.65,1.2718,-1.0482,-0.37628,-0.20872,1.5141,-0.75342,-0.022269,-0.36843,-0.44178
-0.19065,-1.3559,-0.15901,1.1797,1.5852,0.060997,1.6395,-1.352,-0.55122,0.2936,-0.24666,1.0069,-0.059493,-0.14
-0.60478,0.16225,-0.39594,-0.04861,0.4653,0.030752,0.15942,-0.51508,0.48174,-0.034213,-0.85067,0.084077,-0.067187,-0.66416
-0.85481,1.6642,-0.41975,-0.038452,-0.29656,-0.48367,0.25316,1.8204,1.7566,-1.1397,0.29733,0.10846,-1.0593,-1.4116
1.0071,-1.304,-0.29289,0.19808,-0.15942,-0.028866,0.059809,-1.1962,-1.0276,1.02,-0.4906,0.020152,-0.4811,-1.6526
0.12881,0.23211,-0.95267,1.8245,-0.018272,-0.0065804,1.7621,0.0086837,-0.13653,0.17054,-0.89283,2.5836,-1.0524,-1.0343
1.2387,0.35099,-0.81122,-0.090124,-0.41529,-0.83428,-0.044879,-0.14332,-0.91754,1.7968,-1.5106,0.86389,-1.2482,-0.49563
0.50067,0.53013,-0.89485,-2.4787,0.54034,0.55186,-3.0774,0.2983,0.14897,1.1346,-0.97841,-2.8835,-0.98259,-0.1125
1.3007,1.3321,0.069617,0.23258,1.0041,1.6896,0.44422,0.37596,0.68406,1.8382,0.35043,0.17854,0.22723,-0.030434
0.54996,-1.2841,1.157,-0.076135,0.0059694,-0.92637,-0.63583,-2.1133,-0.76346,0.39654,0.66305,0.26339,1.1572,0.65988
0.70427,-1.3531,1.6772,-1.27,-0.29571,-0.067438,-1.1653,-1.8932,-1.6515,0.63981,1.8011,-2.0072,2.3723,1.2043
0.99414,0.094118,0.57435,-1.6179,0.33515,0.41328,-1.5268,0.20515,-0.70338,0.22296,0.50032,-2.3373,0.18509,0.69694
-2.8537,-0.32835,-1.8408,-1.3085,-0.48329,-1.1467,-0.76931,-0.035635,-1.2171,-2.9776,-2.3352,-1.7014,-2.0019,-0.85197
-0.43947,0.090309,-1.2318,-0.76261,0.088063,-1.632,-1.3052,0.54089,0.21177,-0.89892,-0.74086,-0.49961,-1.2954,-1.2965
-0.36605,0.51655,0.32758,2.0816,-1.3336,-0.90395,1.8335,0.64119,0.27383,-0.0099027,0.44238,2.2245,0.70441,-0.3701
-1.1974,-0.36732,-0.67227,-0.15275,0.39147,-0.32111,0.32885,-0.85533,-0.14877,-1.6113,-1.1475,-0.63343,-0.44564,-1.4256
-0.090324,1.7489,0.69567,-0.18393,0.75908,0.43545,0.25991,1.1308,1.2583,-0.16901,0.4875,-0.94217,-0.14936,1.324
-0.63851,0.52406,0.23993,-0.11121,1.2628,-2.4235,-0.7777,0.39368,0.72609,-1.2605,0.41276,-0.0456,-0.42279,0.22821
1.2663,1.4773,0.81926,-0.83472,1.4948,0.77912,-0.54687,0.69914,1.9763,0.45551,-0.19737,-0.76234,1.0206,0.68929
-0.49219,0.20322,0.20051,1.5705,0.66787,-1.4926,2.0991,0.10988,-0.091228,-0.27899,-0.20809,2.5836,0.40804,-0.014999
-1.7207,-1.9108,1.3694,0.29386,1.5083,-0.46101,0.74707,-2.2312,-1.0032,-2.192,1.4828,0.1269,1.624,1.4476
1.6781,-0.12023,-1.044,0.22683,0.78345,-0.34516,0.57286,0.17374,-0.95496,1.9632,-0.94101,-0.13429,-1.0753,-1.2341
-0.32083,-0.049618,1.2684,-1.1063,0.57994,-0.82138,-1.2449,-0.1536,0.7681,-0.93788,1.4418,-1.526,2.0829,0.8622
-1.3504,1.7317,-0.34191,-0.37768,-0.12665,-1.425,-0.93586,1.546,2.2856,-1.6809,-0.57431,0.39285,0.048026,-0.3331
-1.4845,0.13025,1.4356,-0.071738,0.088455,1.185,-0.21141,-0.1132,0.30759,-1.4685,1.6974,-0.847,0.21375,1.1687
-0.15144,-1.9729,-1.3059,-0.20068,-0.68767,0.095631,-0.024916,-1.3744,-1.3463,0.027488,-1.5489,-0.065911,-2.731,-0.76188
0.51208,0.44144,0.68917,-0.48592,-1.2873,1.0287,-1.226,0.79579,0.30165,0.57572,0.98156,-0.56785,0.12625,1.0029
-1.351,-0.61124,-0.9156,0.74251,0.19339,0.47589,0.96172,-0.10271,-1.4982,-2.3017,-1.6231,0.16436,-0.46909,-0.32043
-0.11648,-0.7554,-1.2199,0.63466,1.135,-0.15402,0.51978,-0.84581,-0.49205,-1.3678,-0.20282,0.23084,-1.103,-1.413
0.32782,0.080993,-0.59658,-1.3483,-0.36269,-2.0835,-1.0972,-0.13273,-0.50458,0.91824,-0.91809,-0.26858,-0.71574,-0.7752
1.9139,0.18428,-0.65913,0.92466,1.565,-0.25849,0.27427,-0.68337,-0.16263,1.3193,-0.93547,0.41968,-0.26445,-0.41907
-0.52945,0.21175,-0.38028,-0.60025,-0.10318,-1.023,-0.7794,-0.77956,0.33609,-1.1055,-0.76591,-0.85726,0.53884,-0.84664
-0.57802,0.15146,0.72798,-0.72938,-0.19148,0.82596,-1.3564,0.30714,0.16143,-1.1641,0.16062,-0.81108,0.67742,1.2099
-0.096639,-1.5313,-0.18667,-0.71024,1.2812,-0.292,-1.0633,-1.7385,-1.2706,-0.34679,0.42922,0.33435,1.507,0.10356
2.1766,-0.20641,0.81453,1.0481,0.20836,-0.52787,0.14392,-0.6911,0.38896,2.4255,0.30164,0.49327,0.98985,0.70449
